,tfidf_prob_Score,Text,Doc_Name
1370,0.9999999999999987," Wendy picked 45 flowers for her friend's wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? 
",SingleEQquestions.txt
619,0.9999999999999987," Wendy picked 45 flowers for her friend's wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? 
",All-Arithquestions.txt
1252,0.9999999999999987," A perfect score is 21 points. How many points would you have after 3 perfect games in a row?
",SingleEQquestions.txt
501,0.9999999999999987," A perfect score is 21 points. How many points would you have after 3 perfect games in a row?
",All-Arithquestions.txt
741,0.9999999999999987," Wendy picked 45 flowers for her friend’s wedding. She was making bouquets with 5 flowers in each one. If 35 of the flowers wilted before the wedding, how many bouquets could she still make? 
",commoncore(CC)questions.txt
553,0.9999999999999978," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? 
",All-Arithquestions.txt
1304,0.9999999999999978," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? 
",SingleEQquestions.txt
675,0.9999999999999978," While shopping for music online, Megan bought 2 country albums and 8 pop albums. Each album came with a lyric sheet and had 7 songs. How many songs did Megan buy total? 
",commoncore(CC)questions.txt
103,0.9999999999999973,"Tim and Judy mix two kinds of feed for pedigreed dogs. They wish to make 35 pounds of feed worth 0.36 dollars per pound by mixing one kind worth 0.18 dollars per pound with another worth 0.53 dollars per pound. How many pounds of the cheaper kind should they use in the mix?
",alg514questions.txt
745,0.9999999999999973," Sarah was planting vegetables in her garden. She started with 21 seeds and planted 12 of them in the big garden and in each of her small gardens put 3 seeds each. How many small gardens did Sarah have? 
",commoncore(CC)questions.txt
623,0.9999999999999973," Sarah was planting vegetables in her garden. She started with 21 seeds and planted 12 of them in the big garden and in each of her small gardens put 3 seeds each. How many small gardens did Sarah have? 
",All-Arithquestions.txt
137,0.9999999999999971,"One solution contains 50 % alcohol and another solution contains 80 % alcohol. How many liters of 50 % alcohol and 80 % alcohol should be mixed to produce 10.5 liters of a 70 % alcohol solution?
",alg514questions.txt
678,0.9999999999999967," Megan was selling her necklaces at a garage sale. She sold 7 bead necklaces and 3 gem stone necklaces. If each necklace cost 9 dollars, how much money did she earn? 
",commoncore(CC)questions.txt
556,0.9999999999999967," Megan was selling her necklaces at a garage sale. She sold 7 bead necklaces and 3 gem stone necklaces. If each necklace cost 9 dollars, how much money did she earn? 
",All-Arithquestions.txt
1307,0.9999999999999967," Megan was selling her necklaces at a garage sale. She sold 7 bead necklaces and 3 gem stone necklaces. If each necklace cost 9 dollars, how much money did she earn? 
",SingleEQquestions.txt
304,0.9999999999999958,"Mary had 18 baseball cards , and 8 were torn . Fred gave Mary 26 new baseball cards . Mary bought 40 baseball cards . How many baseball cards does Mary have now ? 
",All-Arithquestions.txt
1055,0.9999999999999958,"Mary had 18 baseball cards , and 8 were torn . Fred gave Mary 26 new baseball cards . Mary bought 40 baseball cards . How many baseball cards does Mary have now ? 
",SingleEQquestions.txt
447,0.9999999999999951," There were 28 girls and 35 boys on the playground at recess. How many children were there in all?
",All-Arithquestions.txt
1198,0.9999999999999951," There were 28 girls and 35 boys on the playground at recess. How many children were there in all?
",SingleEQquestions.txt
885,0.9999999999999951," There were 28 girls and 35 boys on the playground at recess. How many children were there in all?
",illinois(IL)questions.txt
201,0.9999999999999929,"Joan found 70 seashells on the beach . she gave Sam some of her seashells . She has 27 seashell . How many seashells did she give to Sam ? 
",All-Arithquestions.txt
952,0.9999999999999929,"Joan found 70 seashells on the beach . she gave Sam some of her seashells . She has 27 seashell . How many seashells did she give to Sam ? 
",SingleEQquestions.txt
1189,0.9999999999999922," Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?
",SingleEQquestions.txt
438,0.9999999999999922," Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?
",All-Arithquestions.txt
876,0.9999999999999922," Molly had 14 candles on her birthday cake. She grew older and got 6 more on her birthday cake. How old is Molly now?
",illinois(IL)questions.txt
1285,0.9999999999999916," In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? 
",SingleEQquestions.txt
656,0.9999999999999916," In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? 
",commoncore(CC)questions.txt
534,0.9999999999999916," In fourth grade there were 35 students at the start of the year. During the year 10 students left and 10 new students came to school. How many students were in fourth grade at the end? 
",All-Arithquestions.txt
731,0.9999999999999891," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? 
",commoncore(CC)questions.txt
609,0.9999999999999891," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? 
",All-Arithquestions.txt
1360,0.9999999999999891," Megan baked 68 cupcakes for her school's bake sale. If her brother, Todd, ate 32 of them how many packages could she make if she put 6 cupcake in each package? 
",SingleEQquestions.txt
567,0.9999999999999887," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? 
",All-Arithquestions.txt
1318,0.9999999999999887," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? 
",SingleEQquestions.txt
689,0.9999999999999887," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? 
",commoncore(CC)questions.txt
450,0.9999999999999849," Mikey had 356 leaves. Some of her leaves blew away. Now she has 112 leaves left. How many of her leaves blew away?
",All-Arithquestions.txt
1201,0.9999999999999849," Mikey had 356 leaves. Some of her leaves blew away. Now she has 112 leaves left. How many of her leaves blew away?
",SingleEQquestions.txt
888,0.9999999999999849," Mikey had 356 leaves. Some of her leaves blew away. Now she has 112 leaves left. How many of her leaves blew away?
",illinois(IL)questions.txt
1289,0.9999999999999842," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? 
",SingleEQquestions.txt
538,0.9999999999999842," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? 
",All-Arithquestions.txt
660,0.9999999999999842," Emily had 7 coloring books. If she gave away 2 of them, but then bought 14 more, how many would she have total? 
",commoncore(CC)questions.txt
160,0.9999999999999825,"A chemist is mixing a solution that is 32 % sodium and another solution that is 12 % sodium. How many liters of 32 % and 12 % solution should the chemist use to produce 50 liters of the solution that is 20 % sodium?
",alg514questions.txt
61,0.9999999999999805,"One number is 3 more than twice a second number. Their sum is 27. Find the smaller number. Find the larger number.
",alg514questions.txt
96,0.9999999999999756,"1.3333 of a number is 4.82 , what is the number? 
",alg514questions.txt
472,0.9999999999999714," For the fifth grade play, the chairs have been put into 27 rows with 16 chairs in each row. How many chairs have been put out for the play?
",All-Arithquestions.txt
910,0.9999999999999714," For the fifth grade play, the chairs have been put into 27 rows with 16 chairs in each row. How many chairs have been put out for the play?
",illinois(IL)questions.txt
1223,0.9999999999999714," For the fifth grade play, the chairs have been put into 27 rows with 16 chairs in each row. How many chairs have been put out for the play?
",SingleEQquestions.txt
626,0.9999999999999682," Roger is at the library helping put away books. There are 14 book to put away total but a librarian takes 2 of them and leaves Roger with the rest. If he can fit 3 books on a shelf, how many shelves will he need? 
",All-Arithquestions.txt
748,0.9999999999999682," Roger is at the library helping put away books. There are 14 book to put away total but a librarian takes 2 of them and leaves Roger with the rest. If he can fit 3 books on a shelf, how many shelves will he need? 
",commoncore(CC)questions.txt
1100,0.9999999999999674,"Norma has 88 cards. She loses 70. How many cards will Norma have?
",SingleEQquestions.txt
787,0.9999999999999674,"Norma has 88 cards. She loses 70. How many cards will Norma have?
",illinois(IL)questions.txt
349,0.9999999999999674,"Norma has 88 cards. She loses 70. How many cards will Norma have?
",All-Arithquestions.txt
342,0.9999999999999543,"Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?
",All-Arithquestions.txt
780,0.9999999999999543,"Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?
",illinois(IL)questions.txt
1093,0.9999999999999543,"Larry has 67 cards. Dennis takes 9 away. How many cards will Larry have?
",SingleEQquestions.txt
458,0.9999999999999505," Connie has 41 red markers and 64 blue markers. How many markers does she have altogether?
",All-Arithquestions.txt
896,0.9999999999999505," Connie has 41 red markers and 64 blue markers. How many markers does she have altogether?
",illinois(IL)questions.txt
1209,0.9999999999999505," Connie has 41 red markers and 64 blue markers. How many markers does she have altogether?
",SingleEQquestions.txt
115,0.999999999999948,"0.6667 of a number increased by 0.75 is 1.6667 , what is the number? 
",alg514questions.txt
740,0.9999999999999396," Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 
",commoncore(CC)questions.txt
1369,0.9999999999999396," Roger had 120 pieces of clothing to wash. He put 48 of them in one load, but decided to split the rest into 9 equal loads. How many pieces of clothing could go in each of the small loads? 
",SingleEQquestions.txt
