The difference between 12 times the age of Kimberly 8 years ago and 14 times Diana's age 8 years ago was -282,12
The difference between 12 times the age of Damien 5 years from now and 10 times the age of Leslie at present is -56,12
159 times the age of Sarah 7 years hence will be 90 times Janina's age 7 years from now,159
The product of 10 times Nancy's age 14 years hence and 11 times that of Thomas now is 31350,10
The product of 8 times Jeffrey's age 22 years from now and 9 times Andrea 22 years from now will be 233280,8
The ratio between the age of Verna 2 years ago and that of Amelia's age 26 years from now will be 42 : 94,94
The product of 14 times Miguel's age 25 years hence and 6 times the age of Irene now is 124320,14
The ratio between the age of Andrew 13 years from now and that of Enrique's age at present is 102 by 82,82
The difference between 5 times Jose's age 3 years in the past and 13 times that of Alba's age 36 years hence will be -339,5
The sum of 11 times the age of Gregory 11 years in the past and 12 times the age of Timothy 8 years hence will be 431,11
The product of 14 times James's age now and 15 times that of Joseph's age 9 years in the past was 35700,14
60 times the age of Maria 13 years ago was 56 times the age of Kimberly 13 years in the past,60
The product of 18 times Anthony's age 6 years ago and the age of Andrew 20 years from now will be 3240,18
The sum of 2 times Mona's age 21 years from now and 10 times that of Eula's age 5 years ago was 256,2
19 times Norman's age 4 years ago was 3 times Randall's age at present,19
The sum of 2 times Amy's age 25 years from now and 5 times Justin's age 25 years hence will be 488,2
The difference between 17 times the age of Lola 8 years in the past and that of Leslie's age 8 years in the past was 142,17
The sum of 7 times Annie's age now and 17 times that of Dorothy's age 43 years from now will be 1194,7
The difference between 17 times the age of Johnny 4 years ago and 3 times Tiffany's age at present is 84,17
The difference between 12 times the age of Shawn at present and 5 times that of Matt 2 years ago was 315,12
The ratio between Hazel's age at present and Francisco 37 years hence will be 37 by 82,82
The ratio between the age of Jeffrey 13 years in the past and that of Matthew now is 6 by 7,7
The product of 15 times Jason's age 19 years ago and 17 times William's age now is 48450,15
96 times the age of Scott at present is 124 times Margaret 15 years in the past,96
The product of 18 times the age of Charles 12 years from now and 14 times Joan 2 years in the past was 85932,18
92 times Michael's age now is 60 times the age of William at present,92
The product of 8 times Susan's age now and 10 times that of Virgil's age 6 years ago was 2640,8
The ratio between the age of Dorothy 15 years from now and that of Peggy 15 years from now will be 106 by 54,54
180 times Bob's age at present is 64 times that of Frances now,180
The product of 12 times Zora's age 9 years hence and 18 times George 9 years hence will be 369360,12
The sum of 2 times Michael's age 7 years in the past and 13 times Kenneth's age at present is 336,2
The sum of 3 times Celeste's age now and 12 times the age of Leticia now is 174,3
The ratio between the age of Judy at present and that of James 3 years in the past was 6 : 3,3
The ratio between the age of Ruby 8 years ago and Ann's age 38 years from now will be 17 : 49,49
The ratio between the age of Elizabeth at present and Louise at present is 10 : 33,33
The product of 17 times Bradley's age at present and 13 times the age of Betty 48 years hence will be 257244,17
16 times the age of Albert now is 28 times that of Larry 1 years from now,16
The sum of 9 times the age of Barbara at present and that of Lea 27 years ago was 397,9
40 times Brenda's age at present is 76 times that of Chris's age 18 years hence,40
The difference between 16 times the age of Marina 35 years from now and 14 times that of James 5 years in the past was 786,16
50 times the age of Jared at present is 66 times the age of Sandra 21 years ago,50
The sum of 11 times Jonathan's age 15 years ago and 17 times Phillip 30 years from now will be 1144,11
The difference between 9 times Diane's age 32 years from now and 17 times Dean's age 32 years from now will be -399,9
The sum of the age of Stephen 33 years from now and 18 times Carol's age now is 661,661
The product of 6 times the age of James 7 years from now and 10 times Brandon's age 7 years from now will be 132000,6
The ratio between Susan's age now and Christopher's age at present is 172 by 36,36
The product of 19 times Judy's age 20 years hence and 7 times that of Terence's age 20 years hence will be 379316,19
The sum of 3 times Lynn's age 35 years hence and 18 times John's age at present is 606,3
The difference between 6 times the age of Megan 16 years ago and 5 times Hershel 12 years from now will be -164,6
The product of 19 times the age of Phillip 35 years from now and 9 times Rosemary's age at present is 353457,19
37 times the age of Dennis 45 years from now will be 33 times that of Steven's age 45 years hence,37
156 times the age of Rodney 17 years from now will be 116 times Roberta 10 years in the past,156
The sum of 5 times Deidra's age 2 years ago and 14 times Christopher's age at present is 267,5
The ratio between the age of Joan 1 years from now and Linda's age 14 years ago was 68 by 4,4
15 times Tara's age 32 years hence will be 231 times Sarah's age 17 years in the past,15
The sum of 15 times Betty's age 38 years hence and 12 times Sam's age 8 years ago was 1323,15
68 times the age of Katherine at present is 88 times that of Gary now,68
The sum of Debra's age at present and 8 times that of Ernest's age 25 years hence will be 418,418
60 times Doreen's age 29 years hence will be 231 times Henry at present,60
The product of 15 times Lance's age 13 years from now and 5 times that of Joanne's age 11 years ago was 18900,15
The ratio between the age of Debbie 12 years in the past and the age of Tommy now is 34 : 20,20
The sum of 10 times Barbara's age 24 years hence and 17 times that of Brenda's age 24 years from now will be 950,10
The sum of 15 times Donnie's age at present and 16 times Allan 38 years from now will be 1443,15
6 times the age of Ben 6 years in the past was 105 times that of Mary 6 years in the past,6
The product of 8 times Diana's age at present and 6 times that of Edward's age 1 years in the past was 480,8
68 times the age of Maria 12 years in the past was 100 times Sherry at present,68
The difference between 8 times the age of Cynthia 26 years hence and 2 times that of Spencer's age now is 376,8
The ratio between the age of George 2 years in the past and the age of Donald now is 3 by 27,27
58 times Helen's age 23 years from now will be 48 times that of William's age 23 years from now,58
The difference between 3 times Willie's age 2 years in the past and 19 times the age of Christopher 15 years hence will be -457,3
58 times the age of Dorothy now is 78 times that of Judy 13 years hence,58
The difference between 16 times Ruth's age 21 years ago and 13 times Carrie's age 38 years from now will be -645,16
The ratio between the age of Walker now and that of Michael 11 years ago was 56 by 124,124
The ratio between Katherine's age 2 years hence and that of Patrice 2 years hence will be 96 : 172,172
The difference between 13 times George's age 4 years in the past and 12 times Damon 4 years ago was 424,13
The difference between the age of John at present and 5 times Brandi 23 years from now will be -348,1
The difference between the age of James 3 years in the past and 8 times Kerry 1 years from now will be -31,1
The product of 14 times the age of Evan 2 years in the past and 3 times Steven now is 56826,14
237 times Ruth's age 7 years in the past was 15 times the age of Jessie 37 years hence,237
The difference between 18 times Charles's age 6 years ago and the age of Thomas now is 40,18
The difference between 18 times Katherine's age 32 years from now and 8 times that of Julie at present is 536,18
The product of 10 times Lewis's age 10 years from now and 7 times the age of John 10 years hence will be 94500,10
The sum of 8 times the age of Nelson now and 7 times Savannah 10 years in the past was 426,8
The product of 6 times Mark's age 8 years ago and that of Robert 14 years from now will be 3234,6
The ratio between Charles's age at present and Carol's age 36 years hence will be 172 by 184,184
The product of 18 times the age of Wendy 19 years from now and that of Rusty 3 years in the past was 23436,18
5 times the age of Karrie 3 years hence will be 38 times that of Patricia's age 24 years in the past,5
The ratio between Harold's age 2 years ago and the age of Kristin at present is 82 : 24,24
The difference between 10 times the age of Harry now and 17 times that of Dewey's age 12 years from now will be -926,10
The difference between 2 times the age of Mary 7 years in the past and Angela's age at present is -38,2
The sum of Walker's age 7 years hence and 18 times Michael's age 11 years in the past was 579,18
The sum of 9 times Betty's age at present and Delbert's age now is 429,9
68 times the age of Leonard now is 180 times the age of John 28 years in the past,68
The ratio between Katherine's age 47 years from now and the age of Gary now is 69 : 17,17
The ratio between Eugene's age 4 years hence and Dean's age 1 years in the past was 57 by 3,3
The product of 13 times Linda's age 8 years ago and 19 times that of Clarence's age 8 years in the past was 26676,13
16 times the age of Marguerite 4 years ago was 4 times that of Judy now,16
The difference between 12 times the age of Miriam 37 years ago and 8 times that of Jeramy's age 20 years hence will be -404,12
34 times the age of Jessica 24 years ago was 5 times the age of Mary 32 years hence,34
The difference between 9 times Amanda's age at present and 6 times the age of Derek 16 years hence will be 99,9
The difference between 16 times Alejandro's age 2 years in the past and Terri now is 272,16
The product of 7 times Crystal's age 11 years in the past and 7 times that of Garrett 11 years in the past was 38367,7
106 times Pamela's age at present is 24 times that of Peter's age 29 years hence,106
42 times Sandra's age 46 years hence will be 39 times that of Laura 46 years from now,42
116 times the age of Jose 22 years hence will be 156 times Steven now,116
The difference between 18 times the age of Robert 20 years hence and 3 times Michelle's age 20 years hence will be 354,18
The product of 18 times Helen's age 47 years hence and 19 times that of Nathan's age 47 years from now will be 1896048,18
The sum of 10 times the age of Jovita 5 years ago and 5 times that of Betty 10 years hence will be 445,10
The ratio between the age of Steven at present and that of Shirley's age 26 years hence will be 30 by 207,207
19 times the age of David at present is 17 times that of James 27 years from now,19
48 times the age of Deborah 4 years ago was 3 times Harold 4 years ago,48
The product of 8 times Patricia's age 2 years in the past and 17 times that of Sarah 2 years ago was 3672,8
14 times the age of Carol 28 years from now will be 142 times the age of Felipe now,14
The difference between 11 times William's age 3 years ago and 17 times the age of Michelle 3 years in the past was -195,11
The sum of 3 times the age of Justin 33 years from now and 9 times Melinda's age 33 years hence will be 534,3
The sum of 19 times Arthur's age now and 13 times that of Ernest 1 years hence will be 699,19
The ratio between Pamela's age at present and Christy now is 22 : 26,26
The product of 14 times Mark's age 6 years ago and 4 times Oscar 6 years ago was 20664,14
The difference between 9 times the age of Orville 33 years from now and 4 times Gregory's age 33 years hence will be 88,9
11 times Randall's age now is 45 times that of Danny's age at present,11
The ratio between the age of Claudia 6 years in the past and the age of Holly at present is 116 : 52,52
The difference between 3 times Raul's age 3 years ago and 4 times that of William's age at present is 20,3
The difference between 14 times Cleo's age 23 years hence and 3 times James at present is 894,14
The sum of 14 times the age of Willie 22 years from now and 4 times that of Stewart now is 688,14
The sum of 16 times Joshua's age 23 years ago and 18 times Fredrick's age 18 years hence will be 1286,16
The ratio between the age of Mark at present and Chad's age 3 years in the past was 57 by 39,39
24 times Thelma's age 8 years ago was the age of David 37 years hence,24
The difference between 14 times the age of Tracy 4 years in the past and 11 times that of Michael's age 4 years in the past was -10,14
The ratio between Carrie's age 3 years from now and David's age 3 years ago was 4 : 8,8
116 times the age of Mila now is 68 times that of David's age now,116
The product of 16 times the age of Aaron 1 years ago and 8 times that of James at present is 4480,16
The difference between 9 times the age of Karen now and 17 times Evan's age now is -15,9
The difference between 5 times the age of Kyle 3 years in the past and 13 times that of Florence's age 34 years from now will be -712,5
The ratio between the age of Angelina now and that of Gary 1 years ago was 20 : 1,1
The product of 5 times the age of William 6 years in the past and 11 times that of Joseph's age at present is 44550,5
The sum of 12 times the age of Rachel at present and 15 times George now is 318,12
The difference between 6 times the age of Cheryl 33 years from now and 4 times the age of Susan at present is 120,6
The sum of 14 times the age of George at present and 10 times Denise's age 38 years from now will be 862,14
172 times Nellie's age 5 years ago was 36 times that of Harriet's age now,172
The product of 12 times the age of Douglas 3 years in the past and 6 times the age of Julia 12 years hence will be 8784,12
The ratio between Jeremy's age 6 years in the past and that of Steve's age 3 years hence will be 15 by 21,21
The ratio between Cheryl's age 21 years from now and the age of Rafael 21 years from now will be 165 : 123,123
The ratio between the age of Pam 2 years ago and that of Tom 2 years ago was 3 : 3,3
The ratio between Betty's age 12 years ago and that of Sandra 12 years ago was 6 : 14,14
The product of 18 times Jeffrey's age 12 years in the past and the age of Louis 12 years ago was 13122,18
The sum of 18 times the age of James 8 years ago and 17 times the age of Steven at present is 921,18
27 times the age of Mary 37 years hence will be 14 times that of Peggy's age 37 years hence,27
102 times Cora's age 2 years in the past was 80 times that of Naomi 48 years from now,102
The sum of the age of James at present and 17 times Sarah's age 32 years from now will be 715,715
The ratio between the age of Ruth 1 years in the past and the age of Kelly 16 years from now will be 2 : 36,36
The product of 2 times Sharon's age now and 18 times that of Terry's age now is 22644,2
The ratio between Edward's age at present and Marilyn 3 years in the past was 80 : 124,124
The ratio between Zita's age at present and Jewell's age now is 51 : 144,144
81 times the age of Spencer 23 years from now will be 93 times that of Katie's age 23 years from now,81
The product of 9 times the age of Kristen now and 19 times that of Norma's age 21 years in the past was 36936,9
The difference between 7 times Frank's age 32 years in the past and 18 times Sherry's age now is -701,7
The ratio between the age of Paul 42 years hence and Ann 5 years ago was 196 by 88,88
The ratio between Willie's age 44 years from now and that of Michele's age 44 years from now will be 268 by 320,320
The product of 11 times Betty's age at present and 11 times James 11 years ago was 2541,11
The difference between 7 times Molly's age 2 years ago and 6 times Jamie now is -107,7
The ratio between Frances's age 23 years from now and that of Kelly's age at present is 80 : 98,98
The product of 4 times the age of Vanessa 25 years ago and 2 times that of Oscar at present is 6336,4
105 times Lidia's age 21 years from now will be 54 times the age of Gary 21 years from now,105
The product of 9 times Shanna's age now and 7 times the age of Amanda 3 years ago was 73080,9
51 times the age of Guadalupe 7 years in the past was 39 times the age of Carla 40 years from now,51
The ratio between the age of Ann now and John 38 years hence will be 66 : 123,123
69 times Carroll's age 27 years from now will be 33 times Lori's age 27 years hence,69
The product of 5 times Annie's age 2 years in the past and 17 times the age of George at present is 8670,5
156 times the age of Debbie 31 years from now will be 74 times that of Carolyn 31 years from now,156
The difference between 12 times the age of Barbra 3 years ago and 12 times the age of Candie 44 years from now will be -420,12
The sum of 19 times Martha's age 41 years hence and 14 times the age of Cindy 3 years ago was 926,19
The sum of 9 times Micheal's age now and 7 times Antoinette 3 years ago was 184,9
The sum of 8 times Phillip's age at present and 13 times Rosemary 8 years in the past was 547,8
The product of 8 times the age of Susan now and 12 times the age of Charles 19 years ago was 90528,8
The difference between 7 times the age of David now and 17 times that of Linda's age 13 years in the past was 141,7
The ratio between Eric's age 26 years from now and Thomas now is 33 : 24,24
The difference between 5 times the age of John 34 years hence and 12 times Stephanie's age now is 209,5
The ratio between the age of James now and the age of Bruce 27 years hence will be 8 : 41,41
The difference between 5 times Jessica's age 3 years ago and 6 times Danielle's age 9 years from now will be -36,5
The difference between 3 times the age of Laura 10 years in the past and 9 times the age of Romona at present is -9,3
The difference between 13 times the age of George 12 years in the past and 13 times Nicholas's age 12 years in the past was -208,13
The difference between 12 times Mary's age 6 years in the past and 16 times that of Marcus 6 years ago was 228,12
The sum of 10 times Colleen's age 14 years from now and 6 times James's age 14 years from now will be 712,10
The product of 6 times the age of Alanna 2 years from now and 15 times the age of Amy 16 years in the past was 59400,6
The ratio between Adela's age at present and Rachelle 2 years in the past was 7 by 11,11
The difference between 8 times the age of Maude 35 years from now and 19 times that of Karen's age now is 121,8
The difference between the age of David 6 years hence and 6 times the age of Gary 8 years ago was -64,1
100 times Richard's age 22 years ago was 6 times Isadora's age 4 years from now,100
The sum of 2 times the age of Danielle 8 years ago and 5 times Rita's age 47 years from now will be 479,2
The difference between 14 times the age of Henry now and 11 times Rhonda 6 years in the past was 407,14
The difference between 16 times the age of David 27 years in the past and that of Rodney 27 years in the past was 154,16
The product of 13 times Michelle's age now and 2 times the age of Charles 5 years in the past was 1638,13
The difference between 13 times the age of Frank now and 3 times the age of Jennifer now is 444,13
The ratio between Albert's age 5 years ago and Walter 5 years in the past was 6 : 34,34
The sum of 12 times the age of Brad 3 years in the past and 15 times Amy 39 years from now will be 1392,12
The difference between 17 times Nicole's age 11 years in the past and 19 times Sarah now is -895,17
The sum of 10 times the age of Delmar 4 years in the past and 16 times Marie's age now is 276,10
The sum of 7 times the age of Paul 18 years hence and 9 times the age of David at present is 421,7
The product of the age of Mabel 8 years in the past and 5 times that of Tierra's age 8 years ago was 2210,8
The product of 7 times John's age now and 3 times the age of Laura 37 years hence will be 24696,7
18 times the age of William 17 years from now will be 8 times Lynn's age 17 years hence,18
The product of the age of Suzanne 19 years ago and 15 times Maria's age 5 years from now will be 9750,9750
The difference between Shirley's age at present and 10 times the age of Joe at present is -418,1
The difference between 12 times the age of Stacy 1 years hence and 19 times Ronald now is 245,12
The ratio between John's age 7 years ago and Ralph at present is 156 by 40,40
11 times the age of Nelson 5 years from now will be 3 times the age of William 2 years in the past,11
2 times Denise's age 38 years from now will be 77 times Timothy's age 14 years in the past,2
The sum of Carl's age 6 years hence and 17 times the age of Lydia 6 years hence will be 255,6
The sum of 10 times the age of Andrew 2 years in the past and 16 times the age of Mary 26 years from now will be 1328,10
The product of 15 times Gregory's age at present and 2 times Amy's age 7 years ago was 15210,15
The product of 4 times Justin's age 15 years in the past and that of Rosemary 34 years from now will be 1824,4
The product of 7 times the age of Linda now and 7 times that of Clarence's age 30 years from now will be 38416,7
The product of 19 times the age of Gilbert 13 years from now and 15 times that of Diane 13 years hence will be 413250,19
The sum of 16 times the age of Jeanette 11 years ago and 10 times that of Fred's age at present is 210,16
177 times George's age 37 years from now will be 210 times Jeremy's age 37 years hence,177
The difference between 14 times the age of Marjorie 45 years hence and 13 times the age of Leonard now is 820,14
122 times Jessica's age at present is 88 times Mi 21 years hence,122
The sum of 2 times the age of Francis 2 years in the past and 5 times Kathryn's age at present is 229,2
The sum of 15 times the age of Alberta 19 years from now and 5 times Janice's age at present is 1120,15
30 times the age of Debora 9 years ago was 44 times that of Rodney's age 9 years ago,30
18 times John's age at present is 3 times Isaiah's age 2 years in the past,18
The ratio between the age of Helen 32 years hence and that of Melvin now is 36 : 21,21
The difference between 8 times the age of Davina at present and 2 times William's age now is 18,8
The sum of 8 times the age of Bertha at present and 5 times the age of James 4 years in the past was 239,8
40 times the age of Andrea 2 years ago was 84 times Maurice's age 2 years ago,40
The product of 18 times Linda's age at present and 2 times the age of John 30 years in the past was 23688,18
The ratio between Michael's age 10 years from now and Kenneth 10 years hence will be 84 by 64,64
The difference between 7 times the age of Chester 19 years hence and 5 times Dan 19 years hence will be -23,7
The ratio between the age of Renee 46 years from now and Albert's age 46 years hence will be 222 : 219,219
132 times the age of Charles 10 years in the past was 111 times that of Julie's age 2 years from now,132
The ratio between the age of Travis 11 years in the past and Darren 38 years from now will be 70 by 134,134
43 times John's age 11 years from now will be 30 times Christine's age 4 years ago,43
The difference between 11 times the age of Michael 46 years from now and 5 times that of Mitzi 2 years ago was 777,11
The difference between 7 times the age of Christopher 8 years ago and 3 times the age of Crystal 8 years in the past was -10,7
62 times the age of Dawn 15 years hence will be 86 times that of Jo's age 15 years from now,62
The ratio between Berniece's age 13 years hence and Richard's age 13 years from now will be 136 : 228,228
The product of 10 times the age of Julie 23 years from now and 14 times that of Kathryn's age 23 years hence will be 185220,10
The product of Brian's age 3 years ago and 2 times Fran's age 3 years ago was 800,800
The product of 4 times the age of George 5 years in the past and 9 times the age of Cynthia now is 65664,4
The difference between 7 times Reginald's age at present and 3 times that of Alicia's age 19 years from now will be -36,7
The product of 13 times Russell's age at present and 5 times Johnnie's age 10 years in the past was 5980,13
The difference between 19 times the age of Mark now and 5 times Robert 8 years ago was 226,19
The ratio between Kevin's age at present and Hal's age 2 years in the past was 9 : 5,5
The sum of 19 times Alvin's age 15 years from now and 19 times that of Natalie 3 years in the past was 855,19
The sum of 8 times Reginald's age at present and 8 times David's age 3 years ago was 664,8
The product of 16 times Mathew's age 2 years in the past and 10 times the age of Patricia 2 years ago was 61600,16
The sum of 10 times the age of George 2 years in the past and 13 times that of Bernard now is 658,10
The sum of 7 times the age of Ben 13 years from now and 18 times that of Eva 13 years from now will be 1189,7
The sum of 13 times the age of Monica 4 years in the past and 6 times that of Timothy now is 573,13
The ratio between the age of Travis 4 years ago and that of Larry 4 years ago was 102 by 57,57
The product of 17 times Colleen's age 14 years from now and 12 times the age of James 3 years ago was 59160,17
The sum of 8 times the age of Doris 4 years ago and 14 times that of Martin now is 180,8
8 times John's age at present is 2 times Donna's age now,8
The product of 3 times Anna's age 3 years from now and 17 times the age of Gerald now is 59211,3
The product of 11 times James's age at present and 14 times Joseph at present is 40040,11
The sum of 16 times the age of John 35 years hence and 4 times Clayton's age 4 years ago was 1180,16
The product of 11 times Barbara's age at present and 10 times that of Brittany 1 years ago was 1650,11
The sum of 18 times the age of Lawrence 45 years hence and 2 times the age of Gary at present is 1402,18
The product of 7 times the age of Wanda 3 years in the past and 16 times the age of Daniel now is 14560,7
36 times the age of Veola 9 years from now will be 64 times Virginia's age at present,36
The difference between 3 times Anne's age 7 years in the past and 8 times that of Thomas's age 9 years hence will be -160,3
The product of 13 times Pamela's age 18 years hence and 4 times that of Francisco's age 6 years ago was 68640,13
114 times Mary's age 2 years in the past was 69 times the age of Kathryn 2 years ago,114
The difference between 17 times the age of Carrie now and 7 times Sonia 3 years from now will be -145,17
The ratio between Rita's age 12 years hence and that of William at present is 25 by 23,23
114 times Katherine's age now is 33 times that of Sheri's age 43 years from now,114
3 times the age of Alfred now is 81 times the age of William 15 years in the past,3
The sum of 16 times Jill's age now and 8 times Lois now is 736,16
The difference between 11 times Daniel's age now and 16 times that of Michael's age 5 years from now will be -254,11
The sum of 16 times June's age 47 years hence and 8 times that of Sonia's age 47 years from now will be 1656,16
6 times Thomas's age 14 years ago was 4 times that of Charles's age now,6
17 times the age of Georgia 14 years ago was 32 times Karen's age 14 years ago,17
The ratio between Robert's age 5 years ago and that of Linda 5 years in the past was 18 : 22,22
87 times Nicole's age at present is 18 times Sarah 10 years from now,87
The difference between 18 times the age of Kevin now and 16 times Ruth's age now is 202,18
The difference between 9 times the age of Nicholas at present and 9 times the age of Donna 12 years hence will be -72,9
The difference between 5 times Edward's age 19 years ago and 12 times that of Linda now is -430,5
The product of 6 times Valentina's age 3 years in the past and 8 times the age of Vivian at present is 29568,6
The sum of 2 times Robert's age now and 12 times William now is 600,2
The difference between 7 times Harold's age 42 years hence and 15 times that of Kristin 2 years ago was 445,7
The sum of 9 times the age of Cheryl now and 9 times that of Gloria's age 22 years hence will be 765,9
69 times Charlie's age 44 years hence will be 174 times Mary 9 years ago,69
The product of Milton's age 11 years in the past and 5 times Scott's age now is 320,11
The difference between 18 times the age of Raeann 2 years ago and 18 times that of Theresa 2 years ago was -774,18
The ratio between the age of Claudia 26 years from now and Holly 26 years from now will be 244 : 156,156
The difference between 5 times the age of Dorothy 18 years in the past and 11 times Wendy's age 18 years in the past was -116,5
The sum of 4 times Robin's age 13 years from now and 18 times that of William's age now is 602,4
The ratio between the age of Robin at present and Janet 48 years from now will be 24 by 28,28
The ratio between Megan's age 22 years ago and that of John now is 25 by 46,46
The sum of 9 times Virginia's age 7 years ago and 16 times that of Donald 27 years hence will be 939,9
The product of 15 times Lisa's age 5 years in the past and 7 times that of Chester's age 45 years hence will be 94605,15
The difference between 17 times the age of William 22 years in the past and 16 times the age of Janis at present is -395,17
The sum of 18 times the age of Samuel at present and 3 times that of Jaime's age now is 759,18
The product of 19 times the age of Grace 47 years from now and 17 times the age of Raymond 11 years ago was 321062,19
52 times Michael's age 21 years hence will be 114 times the age of Rick 21 years hence,52
The sum of 7 times the age of Jim 18 years from now and that of Shirley's age 18 years from now will be 242,7
The product of 16 times the age of Micheal 3 years in the past and 12 times that of Antoinette's age 43 years hence will be 59520,16
The ratio between Judy's age at present and the age of Jacqueline 40 years hence will be 3 by 76,76
171 times the age of Linda now is 42 times Manuel 35 years from now,171
The product of 8 times Mary's age now and 8 times Angela 7 years ago was 23680,8
The sum of 15 times the age of Evelyn 47 years hence and 3 times Bernard's age 47 years from now will be 1455,15
The difference between 13 times the age of Violet now and 18 times John at present is -253,13
The difference between 9 times the age of Douglas 35 years from now and 17 times Wanda 2 years in the past was 309,9
The product of 2 times the age of Larry 2 years ago and 11 times that of Jeremy at present is 858,2
The sum of 9 times the age of Ruth 7 years ago and 4 times that of Jessie now is 213,9
The difference between 15 times Vivian's age now and that of Leslie's age 20 years hence will be 220,15
4 times Dorothy's age now is 13 times Judy's age 4 years ago,4
The difference between 16 times the age of Maile 40 years hence and 5 times Darlene now is 578,16
The sum of 4 times Ashley's age 4 years hence and 16 times Samuel 10 years in the past was 356,4
The ratio between Luis's age 41 years hence and that of Jesse's age at present is 180 : 21,21
The product of 4 times the age of Michelle at present and 10 times Kenneth 17 years hence will be 25920,4
31 times Holley's age 37 years from now will be 21 times that of Francis's age 37 years hence,31
The ratio between Wendy's age 28 years from now and the age of Kathleen 12 years in the past was 18 by 8,8
The difference between 5 times the age of Randall 3 years ago and 14 times that of Shirley 3 years ago was 101,5
The ratio between Brandi's age at present and that of Dana now is 6 : 20,20
10 times Richard's age 2 years ago was 42 times Richard 2 years in the past,10
The difference between the age of Susan at present and 6 times Kyle at present is -126,1
The sum of the age of Carol 24 years hence and 11 times that of Ruby 5 years ago was 52,52
The sum of 16 times Melissa's age 4 years in the past and 2 times the age of Rosalie 8 years from now will be 346,16
The ratio between the age of Ben 17 years ago and that of Eva 13 years from now will be 2 by 108,108
The difference between 13 times Juanita's age 5 years ago and 12 times that of Robert's age now is -203,13
The ratio between the age of Roy 46 years hence and Marc 46 years from now will be 6 : 10,10
The product of 16 times Sarah's age 47 years hence and 14 times Lynette now is 539392,16
The sum of the age of Myrtle 38 years from now and 2 times that of George's age 38 years hence will be 220,220
The ratio between the age of Lula at present and that of Lydia at present is 60 by 16,16
The difference between 8 times the age of John 9 years in the past and 8 times Antonio 9 years in the past was 144,8
The difference between 2 times Tony's age now and 2 times Bobbie 8 years ago was 22,2
The product of 11 times Matthew's age 4 years ago and that of Sandra 4 years ago was 407,11
The difference between 5 times Paul's age at present and 5 times that of Sara at present is -165,5
The sum of 14 times the age of Marlene 30 years from now and 2 times Frank 30 years from now will be 704,14
The sum of 12 times Cleo's age 18 years ago and 10 times James 18 years ago was 572,12
The sum of 14 times Dixie's age at present and 2 times that of Molly at present is 624,14
The ratio between William's age 2 years ago and the age of Gonzalo 2 years in the past was 148 : 76,76
The difference between 10 times Shanda's age now and 10 times Rose 7 years in the past was -100,10
The product of 7 times the age of Lana 6 years ago and 7 times that of Bobby's age 6 years ago was 490,7
The sum of 11 times the age of Margaret at present and 18 times that of Carolyn at present is 825,11
The sum of 8 times Robert's age at present and 11 times that of Donna 4 years in the past was 306,8
13 times Charles's age 12 years hence will be 31 times Joan's age now,13
The product of 6 times the age of Gerald at present and 2 times the age of Alison 2 years ago was 1560,6
The sum of 6 times Kimberly's age 18 years from now and 17 times Allen 18 years from now will be 1506,6
The ratio between the age of Lucille 7 years in the past and that of Andre's age 42 years hence will be 2 by 33,2
The ratio between Jonathan's age at present and Otis 14 years in the past was 18 : 3,3
The product of 13 times the age of James now and 16 times that of Virgina's age at present is 344448,13
The product of 15 times the age of Robert now and 8 times that of Lewis's age 24 years in the past was 10560,15
The product of 9 times the age of Jorge 2 years ago and that of Arthur 34 years from now will be 12420,9
The product of 16 times the age of Charles 34 years ago and 16 times the age of Eileen 34 years in the past was 16640,16
The sum of 4 times the age of Thomas 3 years ago and 14 times the age of Zina at present is 172,4
The sum of 17 times the age of Richard 8 years in the past and 2 times that of Lindsey at present is 334,17
68 times Leonard's age 19 years from now will be 64 times Michelle 19 years from now,68
The product of 12 times the age of Oscar 11 years hence and 8 times Jennifer's age now is 142080,12
The difference between 5 times Richard's age 11 years ago and 12 times that of John now is -578,5
53 times Ella's age 3 years in the past was 27 times that of Trudy 15 years hence,53
The sum of 18 times the age of Larry now and 13 times that of Harold's age 6 years from now will be 1363,18
The sum of 19 times Lori's age at present and 13 times the age of Sharon 38 years hence will be 623,19
The sum of 2 times Bryan's age 6 years from now and 16 times that of Angela 6 years hence will be 398,2
The sum of 12 times Nestor's age 25 years hence and 15 times Katrina's age 2 years in the past was 891,12
The product of the age of Sandra at present and 17 times Grant now is 4335,1
The sum of 6 times Kenny's age 14 years from now and 17 times the age of Caitlin 14 years from now will be 1014,6
The sum of 12 times the age of Barbara now and 17 times Angelica's age at present is 545,12
The product of 3 times the age of Leonard 12 years hence and 13 times that of Faith 12 years from now will be 46956,3
The difference between 6 times Henry's age 36 years hence and 16 times that of Cassandra's age 7 years ago was -2,6
The difference between 5 times the age of Barbara now and 16 times Ruby's age 6 years from now will be -329,5
The product of 18 times David's age 28 years in the past and 17 times that of Nicholas's age 28 years ago was 19278,18
The product of 12 times Nancy's age 16 years in the past and 7 times Brittany's age 16 years ago was 4368,12
The difference between 19 times Ashley's age 42 years from now and 5 times that of Kyle 42 years hence will be 1146,19
The sum of 8 times Cassandra's age now and 8 times Mary's age at present is 408,8
The difference between 13 times Maryann's age 31 years ago and 19 times that of Vincent 31 years ago was -75,13
92 times the age of David 41 years hence will be 180 times the age of Tera 2 years ago,92
